LDTS,125A0205-QIC,125A0252-UI,125A0252-UI_A50,125A0254-FI,125A0255-XI,125A0266-PIC,125A0270-TIC,125A0272-FIC_A3,125A0285-WI,125A0292-FIC_A2,125A0321-WI,125A0406-QI1,126A0125-UI,126A0164-UI,126A0159-HS,126A0013-QIC,126A0015-QI,126A0020-FIC_A30,126A0103-QI_A1,126A0103-QI_A3,126A0171-HS,126A0043-SI,126A0044-WIC,126A0045-PIC,126A0051-FIC_A3,126A0053-TIC,126A0054-FIC_A3,126A0077-QT1,126A0077-QT2,126A0079-QT,126A0081-FIC_A3,126A0116-QI,126A0118-QI,126A0129-QI,126A0174-QIC,126A0224-FIC_A3,126A0226-FIC_A3,126A0228-FIC_A3,126A0231-TIC,126A0251-QI,126A0288-PICZ,126A0299-FIC_A1,126A0317-QI_A1,126A0317-QI_A3,126A0320-PDIC,126A0545-QI1,126A0547-QIC,126A0202-PIC,126A0252-QI,126A0269-SI,126A0270-WIC,126A0271-PIC,126A0272-PIC,126A0277-FIC_A3,126A0279-TIC,126A0280-FIC_A3,126A0286-QI,126A0287-FIC_A1,126A0300-PDIC,126A0316-QI,126A0318-QI,126A0333-QI,126A0405-PIC,126A0406-FIC_A30,126A0409-FIC_A30,126A0414-TIC,126A0503-QI_A1,126A0503-QI_A3,126A0546-QI1,126A0548-QIC,126A0435-SI,126A0436-WIC,126A0443-FIC_A3,126A0446-FIC_A3,126A0450-QT1,126A0450-QT2,126A0503-QI_A2,126A0504-TIC,126A0516-QI,126A0519-QI,126A0534-QIC,126A0535-QIC,126A0466-QI
2021-08-05T23:59:32.1730000,10.0,3.52326918,10.0,20.0,1.73600686,5.23795891,88.0,0.298774183,6.79694748,9.31689644,27.0117283,2.75021482,244.194031,1.0,64.491333,6.0,11.1002131,14.2692928,2.10636187,0.0345527865,1.0,2.41672206,196.063339,0.384003937,2.5171504,77.8540726,4.30787134,222.96138,75.9561234,6.7347641,0.297982395,15.0,7.47431517,6.35579395,5.48920441,10.7602081,3.33211255,4.93056536,79.2331924,2.26765871,9.15776825,0.0,1.99638104,0.000785382523,7.19101715,55.4506416,10.9249401,2.87195992,78.5505676,1.88677645,252.645966,0.101382926,0.101382926,3.54131579,86.8335724,3.92820287,9.94163132,1.04592049,1.37558925,0.0,10.5250683,9.87854099,7.4454937,4.78253651,0.529045224,74.1201706,2.04559636,0.000498587498,82.8755341,4.55898285,1.82914448,419.301025,3.29626679,3.43150306,76.0372009,66.4663773,1.48959994,62.808773,0.444595665,10.8955622,5.67467833,3.93419194,88.1623001
2021-08-06T00:59:30.9330000,10.0,1989.75598,2.03917718,13.0087051,0.0,5.09222698,88.0,0.211100757,70.1590805,10.0,87.060936,5.17253256,256.843048,1.0,55.3654327,6.0,10.243577,12.553196,2.00215316,0.0345527865,1.0,1.85570931,160.701828,0.382741153,2.15325117,81.0681915,4.34685707,156.437775,72.3843536,6.59456396,0.302823722,5.82027626,9.5207653,7.30343342,5.44119644,9.97530746,3.25497651,4.92049599,76.7553635,2.03180504,9.07452679,0.0,2.10978365,0.00265718508,7.30743885,56.585598,10.9309483,2.87195992,73.4830704,1.88610125,163.116196,0.0832141116,0.0832141116,3.43623519,88.5979919,3.96403098,9.92274666,1.95675409,1.15427351,0.0,10.5477934,9.78569412,6.81716728,6.92029905,0.383357644,73.2618027,2.02139664,0.0,82.646637,4.7797308,1.83252132,287.338837,3.30110335,3.35194707,89.6280441,67.000473,1.46399999,61.0729599,0.384769768,11.4366541,4.8886981,3.55050087,87.6581345
2021-08-06T01:59:31.2930000,9.70472145,4.71351004,10.0,20.0,1.12726974,5.99484968,88.0,0.447210044,13.4029551,3.39182949,31.3958969,3.36652374,342.457367,1.0,46.1743584,6.0,8.84136868,11.9292364,2.0445683,0.0354894921,1.0,2.0191505,211.320328,0.413312137,2.56915355,81.0538864,4.217237,85.6700058,72.7753906,7.0,0.29614076,10.4273882,7.63310719,5.40300417,5.58154297,11.1405115,3.08958793,4.93818855,75.5193176,2.20819235,10.129323,0.0,1.98633742,0.000861997891,8.10396099,57.176918,10.9222698,4.46423483,70.9333725,1.88497567,160.900757,0.0848354772,0.0848354772,3.45276141,93.5002365,3.90637302,10.0515022,1.63111591,1.45691574,0.0,10.5546703,10.0710535,6.73991442,9.99116993,0.381472141,73.3762512,2.05452228,0.0,76.828804,5.46429777,1.82959461,392.11554,3.2846334,3.10073161,112.565575,71.2684784,1.47230005,61.0634232,0.0,14.6820478,4.90500736,3.14449215,89.1896439
2021-08-06T02:59:30.9400000,10.0,2858.53687,1.9717387,12.8375216,0.0,4.93276119,88.0,0.268214345,103.486687,2.90469718,106.12513,4.74220324,302.793884,1.0,38.9513512,6.07935143,9.88480091,12.7117147,2.08374715,0.0663484111,1.0,1.76520896,176.827591,0.340216994,2.57161427,81.0681915,4.28892136,49.9284706,69.8473969,4.19198847,0.30106768,3.64520741,11.2587729,7.03819752,7.40478039,11.1308746,4.03073645,4.88604641,75.2961426,2.41971326,10.6667576,0.0,2.02874899,0.00540613849,8.82469845,59.9523125,10.9296131,4.63614702,65.6094131,1.88317454,263.299286,0.174678117,0.174678117,3.50678611,87.0529327,3.89701772,10.172246,1.26956308,1.67014599,0.0,11.0709438,10.0915117,8.23519325,10.1946764,0.706174731,73.9627991,2.08229971,0.0,77.6394806,4.91349411,2.37169695,398.711578,3.29271436,3.30516839,105.817833,71.7358093,1.53219998,60.1049118,0.0,13.2919197,5.19170284,2.75937057,88.3070602
2021-08-06T04:09:11.5030000,8.6257515,3313.25317,2.90006447,13.5468636,0.875161707,7.80009556,88.0,0.198497549,153.438431,2.84853005,126.10186,5.95135927,481.027771,1.0,70.279686,8.70367146,10.2177067,13.2270613,2.03305101,0.000717027637,1.0,1.76836073,360.51059,0.269907475,2.59559655,79.1130142,4.41125441,181.282791,77.606102,2.70786858,0.302844077,1.8845973,11.2549095,3.80858374,8.64465141,13.7834253,4.66930199,4.88297653,77.6766815,2.51364803,10.727253,0.0,1.99483132,0.00109676318,8.60957146,60.5197906,10.9356222,3.44945168,70.1350174,1.88767707,375.236115,0.247496426,0.247496426,3.46700883,79.1511688,3.81322289,9.94821167,1.60076022,1.57890439,0.0546435788,14.2302399,9.69704342,8.34764004,4.99674463,0.696431577,73.6766815,2.03135443,0.0,82.52742,4.9135108,2.78727841,389.180847,3.31690407,3.24907351,106.866951,70.9346695,1.37119997,67.1578445,0.188279197,12.2661619,4.97339058,2.95393419,90.1239548
2021-08-06T05:20:20.9000000,8.65150261,3012.24976,3.17710543,13.6361685,1.37339354,7.96337605,,0.208832577,169.0905,2.95809007,136.318359,6.36337662,475.814117,,77.1383591,10.0942297,11.2935448,14.7298489,2.0258913,0.00348534621,1.0,2.04549003,339.298615,0.3835783,2.65382004,78.1163559,4.54607058,188.340485,77.0767746,2.73934197,0.291568369,2.55880189,11.4437065,3.54935622,8.66366005,13.6719208,4.66786766,4.91289473,76.8583679,2.12400603,10.7457094,0.0,2.03934383,0.00840387307,8.45928383,60.6962318,10.9422979,4.39365768,81.6533661,2.19249701,315.914246,0.383452535,0.383452535,3.476578,78.5407715,3.91931629,10.6597996,1.68354881,1.40276217,4.26997662,12.6375065,10.3773966,8.34248924,5.42755795,0.708359361,73.8006668,2.05770326,0.0,85.5078659,4.60023975,2.49394011,392.866638,3.2986176,3.29143643,96.828804,71.9408646,1.42690003,65.2742004,0.411052376,10.4806099,5.23032904,3.51988578,90.145607
2021-08-06T06:20:41.4670000,8.44506454,3277.60205,2.95958567,13.6366625,0.928066969,7.89012861,,0.164864436,174.129318,2.93019104,141.674576,6.28269005,383.636597,,68.7771606,10.3418217,10.6765947,14.1288996,1.9948684,0.0890202001,1.0,2.26521254,376.494629,0.391450554,2.69880629,78.7029037,4.41102457,192.370056,78.0734329,2.62689567,0.301717758,7.74193382,12.2579193,3.85965657,8.88790703,12.5802746,4.68754244,4.94495678,77.1845551,2.23021054,11.1627445,0.0,1.9715519,0.0,8.9926033,61.1111107,10.9476395,4.46900368,81.6491165,2.48718619,316.670929,0.391082495,0.391082495,3.50345492,77.2341385,3.90788674,10.5124464,1.03893816,1.55650926,4.58701754,10.9882336,10.3511686,8.23605156,4.68280029,0.711196601,73.6289902,2.02151155,0.0,85.3266525,4.46894312,2.67246461,387.840759,3.31428146,3.34020114,91.9170227,70.8488312,1.36889994,61.0300407,0.197202295,10.9434652,5.11616611,2.90872693,90.0075378
2021-08-06T07:20:41.7700000,8.10000038,3072.22803,3.09659457,13.4793215,1.29967225,8.09613705,,0.185069561,161.43309,3.2492137,142.567276,6.34907055,370.456787,,62.5870323,10.3788271,9.64023972,13.2212372,2.0082438,0.000361742306,1.0,2.34355617,414.49472,0.371636659,2.67825556,78.1592712,4.28742886,180.257507,79.8569336,3.0452075,0.298005491,7.16320705,12.6568985,4.2652359,9.06273937,11.4619055,4.09136009,4.85406208,77.133049,1.97663569,11.3415318,0.0,1.92491865,0.0,9.07896709,60.1812096,10.95298,4.54625654,82.172081,2.36674404,314.359406,0.383071065,0.383071065,3.49368644,77.2818298,3.88476753,10.5307579,1.3555553,1.38881469,3.24393249,11.5768118,10.2808771,8.15107346,5.30097532,0.302477539,73.6766815,2.02529478,0.0,87.043396,4.63737154,2.63261747,403.529449,3.27817059,3.30293465,88.2928009,69.8807831,1.45580006,59.756794,0.0392893702,10.9119148,5.29442072,3.27210307,90.8745728
2021-08-06T08:20:51.2600000,7.78154516,3531.08643,2.97875929,13.5613203,0.796909094,7.99084425,88.0,0.181051016,176.212296,3.03510952,138.183105,6.28955698,367.335358,1.0,62.3602905,10.3483067,9.62508774,12.8224583,1.9898634,0.00222439598,1.0,2.27534318,406.21579,0.384551972,2.71373153,78.4120178,4.32207584,203.028137,79.3562241,3.14420605,0.305789769,7.54434156,11.3014088,4.32875538,8.9667511,11.336997,3.99724817,4.9624033,77.2360535,1.95630407,10.8863811,0.0,1.92822611,0.00814763643,8.73130989,61.6976624,10.948307,4.73700523,82.8927307,2.44508767,379.679108,0.366666675,0.366666675,3.51386166,78.9842606,3.85553622,10.5184555,1.42831159,1.33242559,2.2785337,12.5074415,10.2981882,8.22832584,5.37551594,0.29950273,74.5970383,2.04568195,0.0,86.1182632,4.67621994,2.68777299,414.182678,3.28518414,3.29520559,90.8917542,69.861702,1.49679995,62.0791588,0.152645186,10.1298809,5.2892704,3.50014329,91.0365829
2021-08-06T09:20:40.8070000,7.94678116,3098.11621,3.07799864,13.5617313,1.19805217,8.04959488,88.0,0.200895667,173.752411,3.1157527,155.382553,6.23004341,368.162445,1.0,59.1732597,10.3643303,8.85994148,11.8050604,1.97799718,0.00231195148,1.0,2.58714199,284.667603,0.387654394,2.70426083,77.8016205,4.30528307,172.317596,79.1845474,3.00200295,0.300727397,6.21529198,12.1437788,3.99313307,8.95452595,10.6784706,3.68601489,4.88838816,76.5665283,1.88829017,11.2728148,0.0,1.89744329,0.0,9.1513176,59.3133049,10.9356222,4.75941849,81.4271393,2.47210264,405.548889,0.365140676,0.365140676,3.47837949,78.0162125,3.75341845,10.5173101,1.30631638,1.52578592,2.1503737,11.4711552,10.3396282,8.1321888,5.31310558,0.302528292,73.6051483,1.99457085,0.0,84.7544098,4.67778873,2.74923229,390.1362,3.25832582,3.30161977,86.0276566,69.8426285,1.58019996,62.3891258,0.454072833,10.6644268,5.61316204,3.07610893,91.4027252
2021-08-06T10:20:41.2270000,8.10643768,3049.96924,3.08246207,13.5325375,0.987805545,8.20753479,88.0,0.200954348,167.10672,3.10562992,157.94162,6.29470682,368.189819,1.0,54.6102486,10.27773,11.4194431,15.2163706,2.04740787,0.122801892,1.0,2.75643635,226.981171,0.375885099,2.6952033,78.559845,4.3840189,179.256088,77.2055283,2.80400586,0.302654117,10.8431244,11.3030882,3.64849782,8.60139084,11.3187389,3.37231946,5.03905153,76.6580887,1.93031573,10.5701303,0.0,1.90036178,0.000252037164,8.26760292,59.5040512,10.9242725,4.00691462,79.3443451,2.13508987,432.603882,0.437386751,0.437386751,3.4782629,77.9923706,4.07989597,10.3782549,1.61453032,1.41448653,1.41749382,13.3074417,10.0422029,8.22403431,5.69605112,0.298477799,73.6337585,1.96412838,0.0,83.8531189,4.49329662,2.34738326,381.5802,3.30313683,3.29074669,81.2350998,69.0176392,1.57529998,62.4272766,0.304061592,12.3386631,5.43748236,3.36423469,89.4708252
2021-08-06T11:20:41.9000000,8.31072998,3016.7019,2.93712711,13.5568008,1.01969481,7.82222223,88.0,0.179192528,168.693741,3.03604889,144.650269,6.14821196,368.378296,1.0,50.7939644,10.3727226,12.2737827,15.6634541,2.04580593,0.0333747678,1.0,2.72379303,217.390808,0.379157454,2.7172823,78.950882,4.14432383,162.923233,76.9813995,3.06065822,0.301317751,14.0528564,10.4977026,3.70386267,8.66415119,10.8407307,3.26776385,4.98003626,77.0758209,1.98255384,10.57059,0.0,1.93928766,0.0,8.3419075,59.690033,10.9149256,3.8657608,76.5695038,2.29830575,251.94632,0.349880785,0.349880785,3.49348783,78.0066757,3.83784771,9.99198818,2.10023642,1.43757963,2.75782299,11.4861755,9.79093933,8.03176022,6.4858408,0.299534768,74.5445862,1.93239892,0.0,85.2265091,4.76030874,2.38385367,413.024719,3.24600959,3.29234505,90.5102539,69.9332352,1.53690004,62.365284,0.0,12.1015148,5.49642372,3.10872674,89.0107193
2021-08-06T12:20:51.2700000,8.74592304,2974.99512,3.13526297,13.6441298,1.19511735,8.15946579,88.0,0.201366961,157.981308,2.82033873,148.240906,6.2260375,368.200226,1.0,43.2454605,10.3345728,12.3047361,15.8286676,2.03649068,0.110189676,1.0,2.82780099,193.493774,0.37685433,2.6974864,78.9270401,4.22377634,166.022888,77.0290909,2.98226047,0.29414317,14.7792587,10.1818199,3.38712454,8.60508537,11.7805777,3.27816725,4.95525169,76.9499283,2.226511,10.5100594,0.0,1.96148443,0.0,8.24971008,58.6218376,10.9022408,2.89127326,79.2724762,2.66143322,299.095459,0.356747746,0.356747746,3.47263932,78.9842606,4.03986216,10.0663805,1.66203737,1.4050895,2.29982734,11.7456503,10.0742006,8.1811161,5.38119984,0.299488187,74.5541229,1.9780494,0.0,85.7510681,4.49831152,2.35413718,401.233917,3.31518126,3.32044792,85.5507889,70.2670441,1.45389998,62.2412949,0.0415862612,13.0870199,5.52761126,2.97482133,89.0307846
2021-08-06T13:20:41.9200000,8.72618008,2892.54565,3.32439256,13.7513847,1.49673486,8.30596066,88.0,0.21706444,173.831757,2.98906112,162.762222,5.80486441,366.52301,1.0,34.8748589,10.2815447,13.2252045,16.9489918,2.06189823,0.0905181915,1.0,2.99191737,198.101364,0.37214312,2.69662547,79.9952316,4.35635281,249.785416,76.0610352,2.41688132,0.296910733,15.0,9.87752342,2.667382,8.46896076,13.0860205,3.54029322,5.01404285,75.9542236,2.29259992,10.2346802,0.0,1.96143842,0.0,8.02300262,60.1287537,10.9009056,2.57176924,78.6669464,2.02793026,245.578232,0.321936101,0.321936101,3.48883581,77.9589844,3.85396695,10.0091562,1.89890218,1.19306779,3.19491529,14.6275454,9.83815002,8.1570816,5.47048712,0.00200146297,74.473053,1.92480791,0.0,84.3776779,4.40531874,2.50767255,397.441254,3.25474906,3.30217338,89.9380112,70.7582245,1.36240005,62.4797325,0.0996066108,11.3926754,5.21459246,3.27296138,89.3396606
2021-08-06T14:20:21.7070000,8.18626595,3259.23193,2.81883931,13.6587582,1.39925361,7.99313307,88.0,0.19796063,164.964218,3.00385618,150.185028,6.19570827,369.22403,1.0,32.1542511,10.2170715,15.2236509,19.4637642,2.0674026,0.113881201,1.0,2.57318425,231.874039,0.382254243,2.68660665,79.4611359,4.17774296,256.437775,75.0691452,2.37653804,0.296077579,15.0,9.83065891,2.81759667,8.39219856,11.7568512,3.57243466,4.9690814,77.4248962,2.38770819,10.7486887,0.0,2.02208638,0.00376970391,8.67393875,61.6404381,10.8935623,2.56366253,75.888916,2.31474018,312.828979,0.354268014,0.354268014,3.48513579,78.3881683,3.94996762,9.64291859,2.26371217,1.42708087,2.77738047,12.3098507,9.54387188,8.21287537,6.46974277,0.00200111303,74.4492111,2.00143743,0.0,85.7606049,5.05634403,2.38790584,406.525146,3.28879881,3.3094635,98.831665,70.0906067,1.43640006,62.7181664,0.149102196,12.2208118,5.34077263,2.74334764,89.1272659
2021-08-06T15:20:31.6130000,8.08197403,3610.50537,3.04532671,13.7292414,1.06443894,8.12513065,88.0,0.176419303,167.364609,2.93473506,142.011826,6.14592314,366.775269,1.0,34.4092407,10.2613258,10.4471493,15.0358229,2.04489613,0.0176190455,1.0,2.44959021,316.224976,0.364253372,2.69584846,78.4644699,4.30651522,156.437775,77.7348557,2.88383412,0.298894018,10.8394632,10.9042635,3.52703857,8.83957672,12.0223398,3.13808131,4.94519901,77.2017212,2.47655559,11.0118313,0.0,2.04195666,0.00353111955,8.76375866,60.6342392,10.8888884,2.54029584,84.4385834,2.17313623,346.298279,0.330615163,0.330615163,3.48077393,75.7510681,3.90538764,10.398283,1.50412071,1.43433809,3.17754936,11.9562778,10.1434431,8.19399166,5.39901876,0.00100044475,73.9151154,2.00237131,0.0,84.0152588,5.34042549,2.91469955,398.354828,3.29115582,3.29231334,90.5340958,72.0791626,1.43640006,62.9995232,0.399256766,11.2478971,5.28755379,2.95393419,91.5425949
2021-08-06T16:20:31.3230000,7.93819761,3543.99194,2.97650576,13.6317368,1.11857927,7.97710991,88.0,0.166006848,181.885925,2.96172476,154.688232,6.21402025,366.786713,1.0,38.3568687,10.3273249,10.1053391,13.4661226,2.08083177,0.021555867,1.0,2.32779741,339.006866,0.373205304,2.70878911,78.1878891,4.16436195,160.729614,78.7315216,2.86580849,0.302050442,9.7651844,11.5350332,3.57038641,8.87927151,11.2902107,3.38033223,4.9886384,77.1101608,2.36268806,10.7531252,0.0,2.05447292,0.00353111955,8.54625225,60.7534561,10.8842154,3.43085361,83.9781952,2.30888677,377.600403,0.372818321,0.372818321,3.51110744,75.7319946,4.01931763,10.31073,1.05653059,1.42658234,2.13543248,12.4987926,10.1408205,8.13047218,4.35362577,0.00100078748,73.7911301,2.00289392,0.000295101985,85.1454468,4.72356701,2.66030765,412.955109,3.26381993,3.29902625,82.355751,71.1015701,1.43079996,62.7515488,0.563960791,11.3691187,5.32503605,3.75879836,89.5602951
2021-08-06T17:20:21.8600000,7.73261833,3496.04321,2.99076962,13.4911013,1.08206439,7.80772543,88.0,0.165390626,177.561279,2.99974155,151.831558,6.17796898,367.171387,1.0,41.2156754,10.2651405,10.0361652,12.9818563,2.08631778,0.00787341688,1.0,2.41469598,302.416229,0.385551095,2.7083919,78.0400543,4.47491264,149.833099,79.0414886,3.01230335,0.295497477,8.45481205,11.7395716,3.78583694,9.00226021,10.5623207,2.79529095,4.87389898,77.0872726,1.86678171,11.0112286,0.0,1.94809628,0.0,8.77226353,60.1859779,10.8828802,3.03218889,83.9781952,2.17223549,345.341888,0.34530282,0.34530282,3.47550273,85.4744873,3.9986825,10.3776827,1.28031528,1.38788104,2.27238703,12.7514048,10.1114445,8.29012871,4.3188138,0.00200141245,74.2250824,2.00617695,0.000295101985,85.3552704,5.13016081,2.41424537,389.343781,3.28166604,3.22393179,81.4973755,70.5674744,1.449,63.5574608,0.293679684,12.3038769,5.19799709,3.29442072,89.5222244
2021-08-06T18:20:41.9330000,7.87081575,3546.54614,2.990942,13.3850927,1.12019062,7.87486887,88.0,0.162235916,180.417923,2.9972682,150.48259,6.12475014,376.948792,1.0,46.1174812,10.4177399,10.2648134,13.0403728,2.07955551,0.00276167551,1.0,2.50429559,289.003082,0.36621964,2.69669342,77.9732971,4.39808512,169.83786,78.8078156,2.70214605,0.30416882,8.76257324,11.3790522,3.38369107,8.91675472,10.8680506,2.72241831,5.00145102,77.0529327,1.86678171,10.9886551,0.0,1.93589449,0.126530886,8.75796318,59.7520256,10.8775387,4.02098227,82.0390472,2.7019558,352.841278,0.329661429,0.329661429,3.49884987,81.5307541,3.87419724,10.3802576,0.170167297,1.42045808,2.75332355,11.9895506,10.3469715,8.08755398,4.46093082,0.000622528838,76.7143555,2.04138589,0.0,82.3223648,5.14589119,2.37822556,395.618988,3.30104995,3.33586836,81.8550339,69.5278931,1.46060002,61.4020004,0.03594134,13.573822,5.45035791,3.61745358,89.2779312
2021-08-06T19:20:51.9700000,7.71587992,5.9875145,10.0,20.0,1.0323658,7.80696249,,0.148082599,22.8656178,2.89164782,10.6653299,6.02289009,368.783661,1.0,55.1704597,9.03061485,11.5381517,14.5299997,2.07684326,0.0163168628,1.0,3.16503906,177.746979,0.381453991,2.51742482,78.9222717,4.37864637,109.132095,74.9356232,3.71187425,0.296680272,10.2492657,11.4118071,4.19570827,8.09569836,10.6110544,2.83795166,5.00416851,76.4520798,2.14257622,10.2235641,0.0,1.96995926,0.0,8.0072155,58.4692421,10.8748684,4.28159285,77.4254456,2.56485438,385.787384,0.367048174,0.367048174,3.48988891,76.2041016,4.02181864,10.2014303,0.226336271,1.45309877,1.56215084,11.8160582,10.0972815,8.18798256,5.59527493,0.00124520552,73.8960419,2.02067518,0.0,84.005722,4.79720402,2.62631392,381.66391,3.55289292,3.49495912,84.8354797,71.5212173,1.45550001,61.611824,0.327103496,11.7992344,5.35050106,3.58512163,89.0325623
2021-08-06T20:20:31.3100000,9.675107,0.0346648544,10.0,20.0,0.0,5.90176439,,0.146819353,17.0927982,4.70159006,22.270483,2.58254671,308.431183,1.0,61.8820229,9.13285637,11.4821005,14.5359869,2.14928102,0.0222300254,1.0,3.18079758,157.721115,0.38863346,2.49648595,80.5960846,4.42326546,113.805435,73.304718,3.48268962,0.293393373,15.0,9.57362938,3.88283277,7.91984558,10.9883356,2.94638348,4.97651815,76.8297577,2.2186203,10.4194441,0.0,2.01933837,0.0915466398,8.18430424,58.4215546,10.8742008,2.98974729,77.5377045,2.22559047,297.623749,0.360753447,0.360753447,3.48893332,75.0166855,3.95003128,9.75050068,0.829095721,1.41809642,3.11813641,12.9039173,9.49928474,7.99313307,5.47724819,0.00124530576,73.9866486,2.02455425,0.00133307453,83.2808762,4.96111584,2.62924027,398.176971,3.50570369,3.48776507,89.7234192,70.524559,1.45299995,61.826416,0.0,11.8925095,5.16309023,3.30872679,89.3667068
